0,break bar_feeder chain_repair
1,no_power replace pin pendant power machine possible short pendant cable
2,smartscope harness break order tech repair
3,check_charge accumulator ok
4,hyd_leak saw atachment replace seal saw_attachment but_still leak reapir pend ml
5,cs1008 setup change arc1004 complete thread_unit rewire
6,gear saw_attachment tight grind alex replace see_attachment with_rebuilt unit remove attachment rebuild shelf
7,check charge accumulator_check charge
8,st 14 milling spindle repair reapir
9,hydraulic_leak replace ruptured hydraulic line side_b
10,turret leak b_turret remove clean chhip
11,spindle carrier indexing feed
12,po will_not open_close allen bradley plunger switch replace
13,cross_drill leak hydraulic unit swap_with rebuild cross_drill unit
14,accumulator_check check charge
15,conveyor_jam hand crank free minor jam
16,hydraulic motor overheat alarm hydraulic pum replace motor swap
17,smog_hog leaking clean cell exhaust vent
18,bar_loader tray bent forktruck bent replace screw
19,transport drop_part program adjustment
20,chip_conveyor inop remove conveyor belt 3/17 return box i4 online w_o belt
21,vacuum_pump inop replace pump
22,cross_drill unit bearing bad roland rebuild unit shelf gio steve instal h10
23,brush_unit stick_forward prox snsor depth adjust plug cable replace
24,see_attachment short life replace see_attachment backup attachment remove unit rebuilt store
25,chip_conveyor inop run forth clear
26,unit 2 chamfer head belt break 3s collision replace drive_belt
27,adjust screw break pos 2 tool head
28,see_attachment short life replace see_attachment backup attachment remove unit rebuild
29,st#11 spindle lose drill wrong drive pulley spindle correct pulley belt replace
30,st 6v mill run replace gr motor break drive inside gearbox
31,side_b hydraulic_leak replace hydraulic hose base drain with_new collant add
32,machine_will not_stay run gearbox clean prox sensor replace
33,inverter guard break weld
34,accumulator_check drop_part saw check accumulator ok at_30bar
35,st#12 hsk tool clamp loose replace hsk_clamp screw
36,lose exit_chute operator adjust chute report ok
37,adjust jammed chip stripper conveyor adjust chip_conveyor belt tension clear chip stripper
38,alarm 765053 bar clamp pressure present sp#6 clear 3/19
39,hydraulic_leak spindle carrier remove replace broken bolt spindle 4 horseshoe
40,sensor spindle inop sensor cable replace tony lobo assist
41,st#13 motor smoking jpm provide motor luis vargas instal
42,hydraulic_leak st#11 valve plate remove valve plate replace o_ring
43,unit inop prox wiring replace
44,remove bio hyd pp replace iso 46 hyd oil jpm swap
45,breaker tripping elect burn smell breaker reset norm monitor
46,strip_screw head regulate_wheel remove screw drill -PRON-
47,conveyor sensor alarm pete carello correct
48,hp coolant pressure 75psi bad gauge low pressure line clean ou
49,meaur arm slamming pneumatic shock absorber air leak pneumatic actuator repair
50,stick 1/2_table w numerous fault brush_unit motor wiring cause issue replace motor_starter
51,pendant screen blank multiple fault
52,broken_wire aim repair wire
53,no_power machine
54,electrical failure tony resolve electrical detail
55,saw will_not fire prox adjust
56,6 mm hex clamp_screw break remove replace broken clamp_screw
57,brush_unit adjustment break replace adjust thread rod
58,thread_unit chattering replace motor_starter
59,breaker_trip replace motor st#11
60,brush_unit stick_forward 1445 replace motor contactor m14
61,loose wire control box repair wiring
62,over_travel alarm reboot machine manually referrence
63,broken air_line replace air_line
64,m0.1 pump active oil flow drum filter clog vacuum clean online
65,chip_conveyor inop clear large nest chip conveyor
66,stop switch s120.2 release switch replace
67,main power switch break will_not shift replace switch
68,door side_b transfer break screw retapp new screw
69,cpu plc alarm brown reboot machine
70,will_not start power interruption reset
71,hp lp pump inop replace hp pump relief valve arrive 3/24 sa instal
72,break door clamp hook bolt replace with_new hook bolt hand
73,st#5 motor inop humming brush_unit lead_screw jam spindle remove reset jpm guidance issue jon
74,blade spun hub remove repair saw unit pin
75,speed limit spindle exceed spindle hit loader loose piston v block fitting replace air fast
76,broken chain loader break master link new link replace paulo steve c
77,encoder couple break chain break reapir 1st_shift replace encoder couple bar_loader
78,emergency retract solonoid failure replace solonoid fuse
79,vogel_lube fault tighten_loose fitting
80,invert push rod stay forward replace inverter valve
81,sub_spindle z axiz ball_screw play measure .0015 3/24 out_of spec 3/25 out_of spec new sub_spindle z_axis ball_screw instal denis jon c instruct grease ball_screw traveller month
82,main tool slide alignment remove mts drum replace alignment roll align turn_over ml 3/26 0815
83,base_cleaning clean
84,base_cleaning clean
85,st#11 ibag spindle stick_forward replace entire spindle unit shelf
86,st 14 slug detector_inop no_issue do_not check use fault reset switch table_index
87,spindle 6 bar clamp alarm replace cable clamp pressure sensor
88,air_line blow aim inop replace air cylinder modify plate
89,hydraulic_leak side_b. replace hydraulic hose base drain with_new collant add
90,spline main pully wear
91,spindle brake end_of cycle adjust belt tension monitor 0945 online
92,see_attachment hub spin remove repair saw unit pin
93,spindle contactor_overload operator correct detail
94,teeth sprocket return loop offload_conveyor track jumping available sprocket find deni adjust track position drive sprocket adjusted belt tension ok
95,offload_conveyor bouncing break screw support bracket replace
96,table will_not drop indexing replace prox 's reset collar table location rod lyle drain base access
97,machine_will index find cross slide lock bolt extend bind slide
98,light bar anca inop replace bulb
99,brush_unit inop turn_on vertical station brush_unit brush fire vertical fire sequence duh downtime russ
100,cnc 35 second hyd filter replace filter
101,spindle d22978 setup spindle
102,chip_conveyor jam_clear hand crank
103,light side_a. replace light bulb
104,contoler resetting read code replace controller x3 cpu cpu contorller cable tony plug_in find bad logic module replace
105,damage sensor_cable indexer 11 replace
106,unit need_to replace 4 saw 24 hour find time_cycle fast saw_attachment bolt rack drive loose gd adjust tc tension bolt bolt break rack assembly require manit dt permit
107,leave xd failure unit rebuild roland instal spare order replace inventory
108,st#7 spindle_bearing bad spindle swap_with 36/100
109,breaker 220 tripping st#12 motor overheat swap brusj unit st#12 unit remove h29
110,pendant rotaion lock pin break pin good swivel tension
111,thread_unit control box loose repair
